referrer,views_total,views_unique
Google,123,46
schorschinho.github.io,89,26
Bing,57,9
forum.mrshub.org,54,14
github.com,44,15
nitrc.org,16,9
mrshub.org,12,3
chatgpt.com,11,4
gabamrs.com,7,4
youtube.com,7,2
