referrer,views_total,views_unique
Google,104,33
github.com,69,10
schorschinho.github.io,61,18
forum.mrshub.org,56,12
Bing,18,3
chatgpt.com,13,5
mrshub.org,9,4
yandex.ru,9,3
copilot.microsoft.com,4,1
search.brave.com,3,3
