referrer,views_total,views_unique
Google,148,52
schorschinho.github.io,71,18
forum.mrshub.org,62,11
github.com,25,8
mrshub.org,12,5
chatgpt.com,12,3
ecosia.org,8,1
Bing,4,3
gabamrs.com,3,3
nitrc.org,3,2
