referrer,views_total,views_unique
Google,215,60
schorschinho.github.io,80,26
forum.mrshub.org,59,22
github.com,51,12
Bing,8,4
nitrc.org,7,2
mrshub.org,3,3
se.search.yahoo.com,2,2
epfl.ch,2,1
ecosia.org,2,1
