referrer,views_total,views_unique
Google,132,23
schorschinho.github.io,129,20
forum.mrshub.org,43,10
chatgpt.com,12,3
github.com,11,5
nitrc.org,10,3
Bing,5,4
perplexity.ai,2,2
gabamrs.com,2,1
search.brave.com,2,1
