referrer,views_total,views_unique
Google,214,56
schorschinho.github.io,69,23
github.com,45,9
osprey-bids.readthedocs.io,22,3
mrshub.org,22,2
chatgpt.com,20,6
forum.mrshub.org,16,6
nitrc.org,11,4
Bing,7,5
gabamrs.com,6,5
