referrer,views_total,views_unique
Google,334,61
schorschinho.github.io,130,24
github.com,87,13
Bing,28,8
chatgpt.com,27,4
forum.mrshub.org,25,13
mrshub.org,18,5
DuckDuckGo,10,3
statics.teams.cdn.office.net,5,3
copilot.microsoft.com,2,1
