referrer,views_total,views_unique
Google,191,43
schorschinho.github.io,37,14
Bing,17,6
chatgpt.com,7,3
github.com,7,3
DuckDuckGo,5,1
forum.mrshub.org,4,3
Yahoo,3,1
nitrc.org,2,2
mrshub.netlify.app,1,1
