referrer,views_total,views_unique
Google,139,40
schorschinho.github.io,73,27
github.com,45,16
Bing,22,12
nitrc.org,17,7
forum.mrshub.org,8,6
mrshub.org,7,5
word-view.officeapps.live.com,6,1
chatgpt.com,5,5
webmail.unicaen.fr,2,2
