referrer,views_total,views_unique
Google,57,23
schorschinho.github.io,49,20
github.com,38,8
forum.mrshub.org,21,10
Bing,19,8
nitrc.org,10,5
mrshub.org,7,3
chatgpt.com,6,2
osprey-bids.readthedocs.io,2,2
mrshub.netlify.app,1,1
