referrer,views_total,views_unique
schorschinho.github.io,56,19
Google,24,15
github.com,15,7
mrshub.org,7,1
Bing,6,5
forum.mrshub.org,6,4
nitrc.org,3,3
yandex.ru,3,1
search.brave.com,2,2
perplexity.ai,2,1
