url_path,views_total,views_unique
/schorschinho/osprey,80,48
/schorschinho/osprey/releases,5,5
/schorschinho/osprey/releases/tag/v.2.9.0,5,5
/schorschinho/osprey/tree/develop,5,3
/schorschinho/osprey/tree/develop/fit/basissets/3T/siemens/unedited/slaser/40,3,3
/schorschinho/osprey/blob/develop/README.md,3,2
/schorschinho/osprey/discussions,3,2
/schorschinho/osprey/tree/develop/exampledata,3,2
/schorschinho/osprey/tree/develop/fit/basissets/3T/ge,3,1
/schorschinho/osprey/blob/develop/.github/ISSUE_TEMPLATE/bug_report.md,2,2
