referrer,views_total,views_unique
Google,314,58
schorschinho.github.io,103,33
github.com,80,10
chatgpt.com,20,6
perplexity.ai,15,2
search.brave.com,14,3
forum.mrshub.org,11,7
mrshub.org,9,6
statics.teams.cdn.office.net,8,2
gabamrs.com,7,3
