referrer,views_total,views_unique
Google,95,34
github.com,38,10
schorschinho.github.io,25,12
Bing,11,3
forum.mrshub.org,11,3
DuckDuckGo,6,4
nitrc.org,5,3
chatgpt.com,4,3
search.brave.com,2,2
gabamrs.com,1,1
