referrer,views_total,views_unique
schorschinho.github.io,64,18
Google,53,33
github.com,26,5
Bing,21,7
forum.mrshub.org,16,7
chatgpt.com,6,5
nitrc.org,6,3
mrshub.org,5,1
DuckDuckGo,3,1
StartPage,1,1
