referrer,views_total,views_unique
Google,127,48
github.com,76,14
schorschinho.github.io,47,18
forum.mrshub.org,44,14
chatgpt.com,31,8
Bing,10,2
nitrc.org,9,2
mrshub.org,7,3
ecosia.org,4,1
mrshub.netlify.app,3,1
