referrer,views_total,views_unique
Google,184,48
schorschinho.github.io,63,15
github.com,58,18
forum.mrshub.org,33,11
mrshub.org,15,4
ecosia.org,6,1
cn.bing.com,4,4
gabamrs.com,4,1
chatgpt.com,3,3
nitrc.org,3,2
