referrer,views_total,views_unique
schorschinho.github.io,49,14
Google,26,17
github.com,13,7
mrshub.org,7,1
forum.mrshub.org,6,4
Bing,5,4
yandex.ru,3,1
nitrc.org,2,2
search.brave.com,2,2
perplexity.ai,2,1
