referrer,views_total,views_unique
schorschinho.github.io,131,19
Google,88,21
forum.mrshub.org,43,9
chatgpt.com,13,4
github.com,11,5
nitrc.org,10,3
Bing,5,4
search.brave.com,4,2
gabamrs.com,3,2
mrshub.netlify.app,3,2
