referrer,views_total,views_unique
Google,200,39
github.com,43,8
schorschinho.github.io,35,15
forum.mrshub.org,22,7
nitrc.org,17,4
mrshub.org,5,2
chatgpt.com,4,2
ecosia.org,4,1
mrshub.netlify.app,3,1
gemini.google.com,2,1
