referrer,views_total,views_unique
Google,214,61
schorschinho.github.io,91,45
github.com,57,17
forum.mrshub.org,31,13
chatgpt.com,24,5
mrshub.org,20,5
Bing,15,8
gabamrs.com,9,6
DuckDuckGo,6,4
nitrc.org,5,3
