referrer,views_total,views_unique
Google,65,45
schorschinho.github.io,53,26
github.com,35,17
researchgate.net,27,1
Bing,14,5
chatgpt.com,11,6
osprey-docs-test.readthedocs.io,8,5
DuckDuckGo,6,3
nitrc.org,5,5
forum.mrshub.org,3,3
