referrer,views_total,views_unique
Google,58,39
schorschinho.github.io,42,14
github.com,26,4
nitrc.org,8,5
forum.mrshub.org,8,3
Bing,7,6
helpdesk.neurorx.com,6,2
gabamrs.com,4,3
chatgpt.com,3,3
DuckDuckGo,3,1
