referrer,views_total,views_unique
Google,131,29
schorschinho.github.io,58,17
forum.mrshub.org,34,5
Bing,15,7
chatgpt.com,9,3
github.com,8,4
Yahoo,8,2
nitrc.org,5,4
gabamrs.com,4,2
Baidu,1,1
