referrer,views_total,views_unique
Google,122,44
github.com,40,8
schorschinho.github.io,37,20
Bing,23,7
forum.mrshub.org,14,4
nitrc.org,6,5
chatgpt.com,5,2
com.slack,1,1
ecosia.org,1,1
gabamrs.com,1,1
