referrer,views_total,views_unique
Google,54,24
schorschinho.github.io,39,16
github.com,16,5
confluence.utdallas.edu,8,1
Bing,5,4
chatgpt.com,4,2
Yahoo,4,1
forum.mrshub.org,3,2
gabamrs.com,3,2
word-view.officeapps.live.com,3,2
