referrer,views_total,views_unique
Google,47,24
schorschinho.github.io,35,19
forum.mrshub.org,20,9
Bing,16,7
github.com,13,7
mrshub.org,8,3
nitrc.org,3,3
osprey-bids.readthedocs.io,2,2
search.brave.com,2,2
chatgpt.com,1,1
