referrer,views_total,views_unique
Google,149,39
schorschinho.github.io,95,30
forum.mrshub.org,81,22
mrshub.org,13,2
github.com,11,7
Bing,11,3
nitrc.org,6,4
se.search.yahoo.com,6,2
chatgpt.com,4,1
statics.teams.cdn.office.net,2,1
