referrer,views_total,views_unique
Google,313,58
schorschinho.github.io,107,34
github.com,82,10
chatgpt.com,20,6
perplexity.ai,15,2
search.brave.com,14,3
forum.mrshub.org,13,8
mrshub.org,9,6
statics.teams.cdn.office.net,8,2
gabamrs.com,7,3
