referrer,views_total,views_unique
Google,135,43
schorschinho.github.io,79,25
forum.mrshub.org,36,9
github.com,23,12
nitrc.org,12,7
chatgpt.com,10,4
mrshub.org,10,2
gabamrs.com,7,4
youtube.com,6,1
Bing,5,4
