referrer,views_total,views_unique
Google,210,57
schorschinho.github.io,69,18
github.com,60,9
forum.mrshub.org,37,11
Bing,13,4
DuckDuckGo,11,1
cn.bing.com,9,3
statics.teams.cdn.office.net,6,2
gabamrs.com,2,2
se.search.yahoo.com,2,1
