referrer,views_total,views_unique
Google,86,19
forum.mrshub.org,35,8
schorschinho.github.io,32,10
search.brave.com,4,2
medrxiv.org,4,1
mrshub.netlify.app,3,2
github.com,3,1
Bing,2,2
chatgpt.com,1,1
gabamrs.com,1,1
