referrer,views_total,views_unique
schorschinho.github.io,136,21
Google,116,23
forum.mrshub.org,43,10
chatgpt.com,12,3
github.com,11,5
nitrc.org,10,3
Bing,5,4
search.brave.com,4,2
perplexity.ai,2,2
gabamrs.com,2,1
