referrer,views_total,views_unique
Google,197,43
schorschinho.github.io,33,13
forum.mrshub.org,24,7
Bing,17,6
github.com,7,3
DuckDuckGo,5,1
medrxiv.org,4,1
chatgpt.com,3,2
Yahoo,3,1
nitrc.org,2,2
