referrer,views_total,views_unique
Google,138,40
schorschinho.github.io,61,22
github.com,46,15
Bing,21,11
nitrc.org,17,7
chatgpt.com,9,6
forum.mrshub.org,7,5
mrshub.org,7,5
word-view.officeapps.live.com,6,1
webmail.unicaen.fr,3,2
