referrer,views_total,views_unique
Google,133,34
schorschinho.github.io,95,30
github.com,29,7
nitrc.org,22,5
Bing,21,11
forum.mrshub.org,20,6
chatgpt.com,19,2
Yahoo,8,2
gabamrs.com,6,2
mrshub.org,3,3
