referrer,views_total,views_unique
Google,72,25
schorschinho.github.io,50,19
github.com,39,9
forum.mrshub.org,21,10
Bing,17,6
nitrc.org,10,5
chatgpt.com,6,2
mrshub.org,5,3
osprey-bids.readthedocs.io,2,2
search.brave.com,2,2
