referrer,views_total,views_unique
Google,185,62
schorschinho.github.io,63,35
github.com,39,14
chatgpt.com,30,5
forum.mrshub.org,16,7
Bing,12,6
osprey-bids.readthedocs.io,7,2
gabamrs.com,6,5
DuckDuckGo,3,2
nitrc.org,3,2
