referrer,views_total,views_unique
schorschinho.github.io,72,21
Google,69,36
Bing,19,6
github.com,17,7
forum.mrshub.org,9,5
nitrc.org,9,5
mrshub.org,8,4
chatgpt.com,4,3
DuckDuckGo,3,1
doubao.com,2,2
