referrer,views_total,views_unique
Google,189,55
schorschinho.github.io,77,25
github.com,49,10
forum.mrshub.org,24,9
chatgpt.com,22,6
mrshub.org,22,2
nitrc.org,7,2
osprey-bids.readthedocs.io,7,2
gabamrs.com,5,4
Bing,5,3
