referrer,views_total,views_unique
Google,141,39
schorschinho.github.io,112,21
github.com,80,11
chatgpt.com,21,4
cn.bing.com,20,3
gabamrs.com,17,4
forum.mrshub.org,15,8
nitrc.org,15,3
Bing,14,3
DuckDuckGo,13,1
