referrer,views_total,views_unique
Google,247,57
schorschinho.github.io,104,20
github.com,83,9
Bing,23,6
chatgpt.com,23,4
DuckDuckGo,20,2
forum.mrshub.org,19,9
mrshub.org,16,4
statics.teams.cdn.office.net,5,3
cn.bing.com,3,1
