referrer,views_total,views_unique
Google,113,44
schorschinho.github.io,40,18
github.com,40,8
Bing,24,8
forum.mrshub.org,15,5
nitrc.org,6,5
Yahoo,6,1
chatgpt.com,5,2
com.slack,1,1
ecosia.org,1,1
