referrer,views_total,views_unique
Google,137,34
schorschinho.github.io,39,14
forum.mrshub.org,34,7
Bing,10,6
github.com,8,3
chatgpt.com,7,3
DuckDuckGo,6,2
nitrc.org,3,3
Yahoo,3,1
gabamrs.com,1,1
