referrer,views_total,views_unique
Google,197,56
schorschinho.github.io,74,24
github.com,49,10
chatgpt.com,26,7
forum.mrshub.org,23,8
osprey-bids.readthedocs.io,22,3
mrshub.org,22,2
nitrc.org,7,2
Bing,6,4
gabamrs.com,5,4
