referrer,views_total,views_unique
schorschinho.github.io,50,21
Google,47,22
github.com,26,9
forum.mrshub.org,21,10
Bing,16,7
nitrc.org,10,5
mrshub.org,8,3
chatgpt.com,6,2
osprey-bids.readthedocs.io,2,2
search.brave.com,2,2
