referrer,views_total,views_unique
Google,104,44
schorschinho.github.io,88,28
github.com,41,15
forum.mrshub.org,39,11
nitrc.org,16,7
mrshub.org,12,3
Bing,10,6
chatgpt.com,10,4
youtube.com,7,2
helpdesk.i3s.up.pt,4,1
