referrer,views_total,views_unique
Google,101,40
schorschinho.github.io,48,19
github.com,45,16
chatgpt.com,11,7
forum.mrshub.org,10,4
Bing,8,2
osprey-docs-test.readthedocs.io,6,5
ecosia.org,5,1
gabamrs.com,4,2
search.brave.com,4,2
