referrer,views_total,views_unique
Google,123,51
schorschinho.github.io,68,17
forum.mrshub.org,49,10
github.com,22,10
mrshub.org,13,6
chatgpt.com,12,3
ecosia.org,8,1
nitrc.org,4,3
Bing,4,3
gabamrs.com,3,3
