referrer,views_total,views_unique
Google,76,27
schorschinho.github.io,48,13
github.com,45,7
forum.mrshub.org,22,9
Bing,19,4
search.brave.com,10,3
chatgpt.com,8,4
yandex.ru,7,2
mrshub.org,5,2
statics.teams.cdn.office.net,3,2
