referrer,views_total,views_unique
schorschinho.github.io,57,20
Google,29,20
github.com,16,8
Bing,10,5
forum.mrshub.org,8,6
mrshub.org,8,2
nitrc.org,4,4
search.brave.com,2,2
osf.io,1,1
yandex.ru,1,1
