referrer,views_total,views_unique
Google,220,61
schorschinho.github.io,82,25
forum.mrshub.org,55,24
github.com,51,12
Bing,11,4
nitrc.org,7,2
mrshub.org,5,4
mrshub.netlify.app,3,2
se.search.yahoo.com,2,2
ecosia.org,2,1
