referrer,views_total,views_unique
Google,146,43
schorschinho.github.io,102,37
mrshub.org,31,4
nitrc.org,29,7
github.com,26,5
chatgpt.com,21,4
Bing,10,7
forum.mrshub.org,10,6
Yahoo,5,3
gabamrs.com,4,3
