referrer,views_total,views_unique
Google,118,43
github.com,67,13
schorschinho.github.io,51,17
forum.mrshub.org,43,14
chatgpt.com,24,7
Bing,9,1
mrshub.org,6,3
ecosia.org,4,1
nitrc.org,3,2
mrshub.netlify.app,3,1
