referrer,views_total,views_unique
Google,289,58
schorschinho.github.io,111,44
github.com,44,13
forum.mrshub.org,28,14
mrshub.org,21,6
gabamrs.com,13,6
Bing,10,7
chatgpt.com,9,5
youtube.com,6,2
DuckDuckGo,5,3
