referrer,views_total,views_unique
Google,107,43
schorschinho.github.io,89,28
Bing,57,9
github.com,45,16
forum.mrshub.org,39,11
nitrc.org,12,6
mrshub.org,12,3
chatgpt.com,9,3
youtube.com,7,2
gabamrs.com,4,3
