referrer,views_total,views_unique
Google,106,28
github.com,49,16
schorschinho.github.io,46,18
forum.mrshub.org,18,8
Bing,16,7
nitrc.org,12,6
chatgpt.com,12,5
mrshub.org,9,5
word-view.officeapps.live.com,6,1
DuckDuckGo,2,2
