referrer,views_total,views_unique
Google,153,39
github.com,61,17
schorschinho.github.io,57,22
Bing,23,12
nitrc.org,13,6
chatgpt.com,8,5
forum.mrshub.org,7,5
mrshub.org,7,5
word-view.officeapps.live.com,6,1
webmail.unicaen.fr,3,2
