referrer,views_total,views_unique
Google,104,35
github.com,68,10
schorschinho.github.io,60,17
forum.mrshub.org,57,13
Bing,18,3
chatgpt.com,12,4
mrshub.org,9,4
yandex.ru,9,3
copilot.microsoft.com,4,1
search.brave.com,3,3
