referrer,views_total,views_unique
Google,133,44
schorschinho.github.io,88,28
forum.mrshub.org,40,10
github.com,22,12
nitrc.org,14,8
mrshub.org,12,3
chatgpt.com,10,4
gabamrs.com,6,3
youtube.com,6,1
helpdesk.i3s.up.pt,4,1
