referrer,views_total,views_unique
Google,69,27
schorschinho.github.io,69,17
github.com,10,3
confluence.utdallas.edu,8,1
Bing,6,5
chatgpt.com,5,3
gabamrs.com,4,3
Yahoo,4,1
forum.mrshub.org,3,2
word-view.officeapps.live.com,3,2
