referrer,views_total,views_unique
schorschinho.github.io,70,19
Google,56,33
github.com,26,5
Bing,22,8
forum.mrshub.org,16,7
nitrc.org,7,3
chatgpt.com,6,5
mrshub.org,6,2
DuckDuckGo,3,1
doubao.com,2,2
