referrer,views_total,views_unique
Google,187,61
schorschinho.github.io,74,37
github.com,41,15
chatgpt.com,29,4
mrshub.org,18,3
forum.mrshub.org,17,8
Bing,11,5
gabamrs.com,6,5
nitrc.org,5,3
DuckDuckGo,3,2
