referrer,views_total,views_unique
Google,100,39
schorschinho.github.io,46,17
github.com,45,16
chatgpt.com,11,7
forum.mrshub.org,10,4
Bing,8,2
ecosia.org,5,1
osprey-docs-test.readthedocs.io,4,3
gabamrs.com,4,2
search.brave.com,4,2
